"Section","Variable","Source","Model","ScalarName","AnalysisType","Region","ScalarType","Units","Data","Weight"
"Forcings","Precipitation","GPCPv2.3","E3SM-FUN2.0","Overall Score","MeanState","global","score","1","0.782915","40.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM","Benchmark Period Mean (intersection)","MeanState","global","scalar","1","1.35636","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM","Benchmark Period Mean (complement)","MeanState","global","scalar","1","1.99728","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM","Period Mean (original grids)","MeanState","global","scalar","1","2.24038","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM","Model Period Mean (intersection)","MeanState","global","scalar","1","2.30121","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM","Model Period Mean (complement)","MeanState","global","scalar","1","1.79089","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM","Spatial Distribution Score","MeanState","global","score","1","0.6481","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM","Phase Shift","MeanState","global","scalar","months","1.90631","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM","Seasonal Cycle Score","MeanState","global","score","1","0.649986","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM","Bias","MeanState","global","scalar","1","0.945777","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM","Bias Score","MeanState","global","score","1","0.188736","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM","RMSE","MeanState","global","scalar","1","1.37477","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM","RMSE Score","MeanState","global","score","1","0.240639","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM","Overall Score","MeanState","global","score","1","0.39362","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM","Precipitation|GPCPv2.3 Hellinger Distance","Relationships","global","scalar","1","0.60683","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM","Precipitation|GPCPv2.3 Score","Relationships","global","score","1","0.363161","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM","SurfaceDownwardSWRadiation|CERESed4.1 Hellinger Distance","Relationships","global","scalar","1","0.666485","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM","SurfaceDownwardSWRadiation|CERESed4.1 Score","Relationships","global","score","1","0.481484","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM","SurfaceAirTemperature|CRU4.02 Hellinger Distance","Relationships","global","scalar","1","0.724156","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM","SurfaceAirTemperature|CRU4.02 Score","Relationships","global","score","1","0.466509","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM","Overall Score","Relationships","global","score","1","0.437052","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN3.0","Benchmark Period Mean (intersection)","MeanState","global","scalar","1","1.35636","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN3.0","Benchmark Period Mean (complement)","MeanState","global","scalar","1","1.99728","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN3.0","Period Mean (original grids)","MeanState","global","scalar","1","1.15863","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN3.0","Model Period Mean (intersection)","MeanState","global","scalar","1","1.19134","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN3.0","Model Period Mean (complement)","MeanState","global","scalar","1","0.919773","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN3.0","Spatial Distribution Score","MeanState","global","score","1","0.938431","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN3.0","Phase Shift","MeanState","global","scalar","months","2.14624","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN3.0","Seasonal Cycle Score","MeanState","global","score","1","0.634504","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","E3SM-FUN3.0","Bias","MeanState","global","scalar","1","-0.164889","45.0"
