Section,Variable,Source,Model,ScalarName,AnalysisType,Region,ScalarType,Units,Data
RadiationandEnergyCycle,SurfaceNetRadiation,WRMC.BSRN,ELM,Overall Score,MeanState,global,score,1,0.634353
RadiationandEnergyCycle,SurfaceNetRadiation,WRMC.BSRN,ELM_FUNP,Period Mean (original grids),MeanState,global,scalar,Watt m-2,67.2783
RadiationandEnergyCycle,SurfaceNetRadiation,WRMC.BSRN,ELM_FUNP,Bias,MeanState,global,scalar,Watt m-2,9.25028
RadiationandEnergyCycle,SurfaceNetRadiation,WRMC.BSRN,ELM_FUNP,Bias Score,MeanState,global,score,1,0.257154
RadiationandEnergyCycle,SurfaceNetRadiation,WRMC.BSRN,ELM_FUNP,Phase Shift,MeanState,global,scalar,months,0.470513
RadiationandEnergyCycle,SurfaceNetRadiation,WRMC.BSRN,ELM_FUNP,Seasonal Cycle Score,MeanState,global,score,1,0.959784
RadiationandEnergyCycle,SurfaceNetRadiation,WRMC.BSRN,ELM_FUNP,RMSE,MeanState,global,scalar,Watt m-2,33.814
RadiationandEnergyCycle,SurfaceNetRadiation,WRMC.BSRN,ELM_FUNP,RMSE Score,MeanState,global,score,1,0.662747
RadiationandEnergyCycle,SurfaceNetRadiation,WRMC.BSRN,ELM_FUNP,Overall Score,MeanState,global,score,1,0.635608
RadiationandEnergyCycle,SurfaceNetRadiation,WRMC.BSRN,ELM_FUN,Period Mean (original grids),MeanState,global,scalar,Watt m-2,68.5877
RadiationandEnergyCycle,SurfaceNetRadiation,WRMC.BSRN,ELM_FUN,Bias,MeanState,global,scalar,Watt m-2,10.6832
RadiationandEnergyCycle,SurfaceNetRadiation,WRMC.BSRN,ELM_FUN,Bias Score,MeanState,global,score,1,0.253088
RadiationandEnergyCycle,SurfaceNetRadiation,WRMC.BSRN,ELM_FUN,Phase Shift,MeanState,global,scalar,months,0.470513
RadiationandEnergyCycle,SurfaceNetRadiation,WRMC.BSRN,ELM_FUN,Seasonal Cycle Score,MeanState,global,score,1,0.959784
RadiationandEnergyCycle,SurfaceNetRadiation,WRMC.BSRN,ELM_FUN,RMSE,MeanState,global,scalar,Watt m-2,34.1364
RadiationandEnergyCycle,SurfaceNetRadiation,WRMC.BSRN,ELM_FUN,RMSE Score,MeanState,global,score,1,0.663065
RadiationandEnergyCycle,SurfaceNetRadiation,WRMC.BSRN,ELM_FUN,Overall Score,MeanState,global,score,1,0.63475
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM,Benchmark Period Mean (intersection),MeanState,global,scalar,W m-2,81.9559
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM,Benchmark Period Mean (complement),MeanState,global,scalar,W m-2,118.221
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM,Period Mean (original grids),MeanState,global,scalar,W m-2,71.8826
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM,Model Period Mean (intersection),MeanState,global,scalar,W m-2,71.4501
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM,Model Period Mean (complement),MeanState,global,scalar,W m-2,nan
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM,Spatial Distribution Score,MeanState,global,score,1,0.986028
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM,Phase Shift,MeanState,global,scalar,months,0.649168
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM,Seasonal Cycle Score,MeanState,global,score,1,0.923506
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM,Bias,MeanState,global,scalar,W m-2,-10.4682
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM,Bias Score,MeanState,global,score,1,0.657351
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM,RMSE,MeanState,global,scalar,W m-2,17.9337
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM,RMSE Score,MeanState,global,score,1,0.759495
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM,Overall Score,MeanState,global,score,1,0.817175
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM_FUN,Benchmark Period Mean (intersection),MeanState,global,scalar,W m-2,81.9559
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM_FUN,Benchmark Period Mean (complement),MeanState,global,scalar,W m-2,118.221
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM_FUN,Period Mean (original grids),MeanState,global,scalar,W m-2,71.6813
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM_FUN,Model Period Mean (intersection),MeanState,global,scalar,W m-2,71.2526
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM_FUN,Model Period Mean (complement),MeanState,global,scalar,W m-2,nan
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM_FUN,Spatial Distribution Score,MeanState,global,score,1,0.986023
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM_FUN,Phase Shift,MeanState,global,scalar,months,0.651199
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM_FUN,Seasonal Cycle Score,MeanState,global,score,1,0.923276
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM_FUN,Bias,MeanState,global,scalar,W m-2,-10.6657
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM_FUN,Bias Score,MeanState,global,score,1,0.655435
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM_FUN,RMSE,MeanState,global,scalar,W m-2,18.006
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM_FUN,RMSE Score,MeanState,global,score,1,0.758895
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM_FUN,Overall Score,MeanState,global,score,1,0.816505
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM_FUNP,Benchmark Period Mean (intersection),MeanState,global,scalar,W m-2,81.9559
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM_FUNP,Benchmark Period Mean (complement),MeanState,global,scalar,W m-2,118.221
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM_FUNP,Period Mean (original grids),MeanState,global,scalar,W m-2,70.4503
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM_FUNP,Model Period Mean (intersection),MeanState,global,scalar,W m-2,70.0166
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM_FUNP,Model Period Mean (complement),MeanState,global,scalar,W m-2,nan
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM_FUNP,Spatial Distribution Score,MeanState,global,score,1,0.985814
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM_FUNP,Phase Shift,MeanState,global,scalar,months,0.653997
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM_FUNP,Seasonal Cycle Score,MeanState,global,score,1,0.923172
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM_FUNP,Bias,MeanState,global,scalar,W m-2,-11.9034
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM_FUNP,Bias Score,MeanState,global,score,1,0.646469
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM_FUNP,RMSE,MeanState,global,scalar,W m-2,18.5439
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM_FUNP,RMSE Score,MeanState,global,score,1,0.75779
RadiationandEnergyCycle,SurfaceNetRadiation,CERESed4.1,ELM_FUNP,Overall Score,MeanState,global,score,1,0.814207
RadiationandEnergyCycle,SurfaceNetRadiation,FLUXNET2015,ELM_FUN,Period Mean (original grids),MeanState,global,scalar,W m-2,77.5903
RadiationandEnergyCycle,SurfaceNetRadiation,FLUXNET2015,ELM_FUN,Bias,MeanState,global,scalar,W m-2,-8.6728
RadiationandEnergyCycle,SurfaceNetRadiation,FLUXNET2015,ELM_FUN,Bias Score,MeanState,global,score,1,0.611025
RadiationandEnergyCycle,SurfaceNetRadiation,FLUXNET2015,ELM_FUN,Phase Shift,MeanState,global,scalar,months,0.619959
RadiationandEnergyCycle,SurfaceNetRadiation,FLUXNET2015,ELM_FUN,Seasonal Cycle Score,MeanState,global,score,1,0.934499
RadiationandEnergyCycle,SurfaceNetRadiation,FLUXNET2015,ELM_FUN,RMSE,MeanState,global,scalar,W m-2,21.808
RadiationandEnergyCycle,SurfaceNetRadiation,FLUXNET2015,ELM_FUN,RMSE Score,MeanState,global,score,1,0.673908
RadiationandEnergyCycle,SurfaceNetRadiation,FLUXNET2015,ELM_FUN,Overall Score,MeanState,global,score,1,0.723335
RadiationandEnergyCycle,SurfaceNetRadiation,FLUXNET2015,ELM_FUNP,Period Mean (original grids),MeanState,global,scalar,W m-2,76.0144
RadiationandEnergyCycle,SurfaceNetRadiation,FLUXNET2015,ELM_FUNP,Bias,MeanState,global,scalar,W m-2,-10.2868
RadiationandEnergyCycle,SurfaceNetRadiation,FLUXNET2015,ELM_FUNP,Bias Score,MeanState,global,score,1,0.608334
RadiationandEnergyCycle,SurfaceNetRadiation,FLUXNET2015,ELM_FUNP,Phase Shift,MeanState,global,scalar,months,0.613683
RadiationandEnergyCycle,SurfaceNetRadiation,FLUXNET2015,ELM_FUNP,Seasonal Cycle Score,MeanState,global,score,1,0.934915
RadiationandEnergyCycle,SurfaceNetRadiation,FLUXNET2015,ELM_FUNP,RMSE,MeanState,global,scalar,W m-2,21.8931
RadiationandEnergyCycle,SurfaceNetRadiation,FLUXNET2015,ELM_FUNP,RMSE Score,MeanState,global,score,1,0.674877
RadiationandEnergyCycle,SurfaceNetRadiation,FLUXNET2015,ELM_FUNP,Overall Score,MeanState,global,score,1,0.723251
RadiationandEnergyCycle,SurfaceNetRadiation,FLUXNET2015,ELM,Period Mean (original grids),MeanState,global,scalar,W m-2,77.9652
RadiationandEnergyCycle,SurfaceNetRadiation,FLUXNET2015,ELM,Bias,MeanState,global,scalar,W m-2,-8.31956
RadiationandEnergyCycle,SurfaceNetRadiation,FLUXNET2015,ELM,Bias Score,MeanState,global,score,1,0.612511
RadiationandEnergyCycle,SurfaceNetRadiation,FLUXNET2015,ELM,Phase Shift,MeanState,global,scalar,months,0.619959
RadiationandEnergyCycle,SurfaceNetRadiation,FLUXNET2015,ELM,Seasonal Cycle Score,MeanState,global,score,1,0.934499
RadiationandEnergyCycle,SurfaceNetRadiation,FLUXNET2015,ELM,RMSE,MeanState,global,scalar,W m-2,21.8139
RadiationandEnergyCycle,SurfaceNetRadiation,FLUXNET2015,ELM,RMSE Score,MeanState,global,score,1,0.672841
RadiationandEnergyCycle,SurfaceNetRadiation,FLUXNET2015,ELM,Overall Score,MeanState,global,score,1,0.723173
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM,Benchmark Period Mean (intersection),MeanState,global,scalar,Watt m-2,78.2077
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM,Benchmark Period Mean (complement),MeanState,global,scalar,Watt m-2,124.99
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM,Period Mean (original grids),MeanState,global,scalar,Watt m-2,72.0471
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM,Model Period Mean (intersection),MeanState,global,scalar,Watt m-2,71.6234
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM,Model Period Mean (complement),MeanState,global,scalar,Watt m-2,nan
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM,Spatial Distribution Score,MeanState,global,score,1,0.921721
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM,Phase Shift,MeanState,global,scalar,months,0.572763
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM,Seasonal Cycle Score,MeanState,global,score,1,0.934043
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM,Bias,MeanState,global,scalar,Watt m-2,-6.53675
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM,Bias Score,MeanState,global,score,1,0.698516
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM,RMSE,MeanState,global,scalar,Watt m-2,17.284
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM,RMSE Score,MeanState,global,score,1,0.764455
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM,Overall Score,MeanState,global,score,1,0.816638
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM_FUNP,Benchmark Period Mean (intersection),MeanState,global,scalar,Watt m-2,78.2077
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM_FUNP,Benchmark Period Mean (complement),MeanState,global,scalar,Watt m-2,124.99
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM_FUNP,Period Mean (original grids),MeanState,global,scalar,Watt m-2,70.6155
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM_FUNP,Model Period Mean (intersection),MeanState,global,scalar,Watt m-2,70.1906
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM_FUNP,Model Period Mean (complement),MeanState,global,scalar,Watt m-2,nan
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM_FUNP,Spatial Distribution Score,MeanState,global,score,1,0.925438
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM_FUNP,Phase Shift,MeanState,global,scalar,months,0.562311
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM_FUNP,Seasonal Cycle Score,MeanState,global,score,1,0.935618
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM_FUNP,Bias,MeanState,global,scalar,Watt m-2,-7.97105
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM_FUNP,Bias Score,MeanState,global,score,1,0.689609
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM_FUNP,RMSE,MeanState,global,scalar,Watt m-2,17.6151
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM_FUNP,RMSE Score,MeanState,global,score,1,0.767094
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM_FUNP,Overall Score,MeanState,global,score,1,0.816971
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM_FUN,Benchmark Period Mean (intersection),MeanState,global,scalar,Watt m-2,78.2077
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM_FUN,Benchmark Period Mean (complement),MeanState,global,scalar,Watt m-2,124.99
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM_FUN,Period Mean (original grids),MeanState,global,scalar,Watt m-2,71.8475
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM_FUN,Model Period Mean (intersection),MeanState,global,scalar,Watt m-2,71.4274
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM_FUN,Model Period Mean (complement),MeanState,global,scalar,Watt m-2,nan
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM_FUN,Spatial Distribution Score,MeanState,global,score,1,0.922643
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM_FUN,Phase Shift,MeanState,global,scalar,months,0.570857
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM_FUN,Seasonal Cycle Score,MeanState,global,score,1,0.934472
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM_FUN,Bias,MeanState,global,scalar,Watt m-2,-6.73278
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM_FUN,Bias Score,MeanState,global,score,1,0.698542
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM_FUN,RMSE,MeanState,global,scalar,Watt m-2,17.2807
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM_FUN,RMSE Score,MeanState,global,score,1,0.764432
RadiationandEnergyCycle,SurfaceNetRadiation,GEWEX.SRB,ELM_FUN,Overall Score,MeanState,global,score,1,0.816905
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,WRMC.BSRN,ELM,Period Mean (original grids),MeanState,global,scalar,Watt m-2,38.7978
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,WRMC.BSRN,ELM,Bias,MeanState,global,scalar,Watt m-2,-10.0228
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,WRMC.BSRN,ELM,Bias Score,MeanState,global,score,1,0.422773
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,WRMC.BSRN,ELM,Phase Shift,MeanState,global,scalar,months,1.96556
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,WRMC.BSRN,ELM,Seasonal Cycle Score,MeanState,global,score,1,0.665622
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,WRMC.BSRN,ELM,RMSE,MeanState,global,scalar,Watt m-2,24.5143
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,WRMC.BSRN,ELM,RMSE Score,MeanState,global,score,1,0.479581
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,WRMC.BSRN,ELM,Overall Score,MeanState,global,score,1,0.511889
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,WRMC.BSRN,ELM_FUNP,Period Mean (original grids),MeanState,global,scalar,Watt m-2,39.0515
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,WRMC.BSRN,ELM_FUNP,Bias,MeanState,global,scalar,Watt m-2,-9.70767
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,WRMC.BSRN,ELM_FUNP,Bias Score,MeanState,global,score,1,0.407755
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,WRMC.BSRN,ELM_FUNP,Phase Shift,MeanState,global,scalar,months,1.89778
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,WRMC.BSRN,ELM_FUNP,Seasonal Cycle Score,MeanState,global,score,1,0.67767
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,WRMC.BSRN,ELM_FUNP,RMSE,MeanState,global,scalar,Watt m-2,24.4627
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,WRMC.BSRN,ELM_FUNP,RMSE Score,MeanState,global,score,1,0.48031
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,WRMC.BSRN,ELM_FUNP,Overall Score,MeanState,global,score,1,0.511511
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,WRMC.BSRN,ELM_FUN,Period Mean (original grids),MeanState,global,scalar,Watt m-2,38.6998
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,WRMC.BSRN,ELM_FUN,Bias,MeanState,global,scalar,Watt m-2,-10.2554
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,WRMC.BSRN,ELM_FUN,Bias Score,MeanState,global,score,1,0.413548
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,WRMC.BSRN,ELM_FUN,Phase Shift,MeanState,global,scalar,months,1.96556
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,WRMC.BSRN,ELM_FUN,Seasonal Cycle Score,MeanState,global,score,1,0.665622
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,WRMC.BSRN,ELM_FUN,RMSE,MeanState,global,scalar,Watt m-2,24.4386
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,WRMC.BSRN,ELM_FUN,RMSE Score,MeanState,global,score,1,0.483348
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,WRMC.BSRN,ELM_FUN,Overall Score,MeanState,global,score,1,0.511467
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM,Benchmark Period Mean (intersection),MeanState,global,scalar,W m-2,43.2489
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM,Benchmark Period Mean (complement),MeanState,global,scalar,W m-2,18.3978
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM,Period Mean (original grids),MeanState,global,scalar,W m-2,43.5222
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM,Model Period Mean (intersection),MeanState,global,scalar,W m-2,43.6436
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM,Model Period Mean (complement),MeanState,global,scalar,W m-2,nan
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM,Spatial Distribution Score,MeanState,global,score,1,0.989396
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM,Phase Shift,MeanState,global,scalar,months,0.882499
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM,Seasonal Cycle Score,MeanState,global,score,1,0.88001
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM,Bias,MeanState,global,scalar,W m-2,0.343669
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM,Bias Score,MeanState,global,score,1,0.631176
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM,RMSE,MeanState,global,scalar,W m-2,11.3534
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM,RMSE Score,MeanState,global,score,1,0.616244
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM,Overall Score,MeanState,global,score,1,0.746614
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM_FUN,Benchmark Period Mean (intersection),MeanState,global,scalar,W m-2,43.2489
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM_FUN,Benchmark Period Mean (complement),MeanState,global,scalar,W m-2,18.3978
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM_FUN,Period Mean (original grids),MeanState,global,scalar,W m-2,43.4834
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM_FUN,Model Period Mean (intersection),MeanState,global,scalar,W m-2,43.6056
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM_FUN,Model Period Mean (complement),MeanState,global,scalar,W m-2,nan
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM_FUN,Spatial Distribution Score,MeanState,global,score,1,0.98945
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM_FUN,Phase Shift,MeanState,global,scalar,months,0.88076
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM_FUN,Seasonal Cycle Score,MeanState,global,score,1,0.880052
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM_FUN,Bias,MeanState,global,scalar,W m-2,0.305026
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM_FUN,Bias Score,MeanState,global,score,1,0.632321
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM_FUN,RMSE,MeanState,global,scalar,W m-2,11.324
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM_FUN,RMSE Score,MeanState,global,score,1,0.616658
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM_FUN,Overall Score,MeanState,global,score,1,0.747028
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM_FUNP,Benchmark Period Mean (intersection),MeanState,global,scalar,W m-2,43.2489
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM_FUNP,Benchmark Period Mean (complement),MeanState,global,scalar,W m-2,18.3978
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM_FUNP,Period Mean (original grids),MeanState,global,scalar,W m-2,43.757
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM_FUNP,Model Period Mean (intersection),MeanState,global,scalar,W m-2,43.8857
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM_FUNP,Model Period Mean (complement),MeanState,global,scalar,W m-2,nan
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM_FUNP,Spatial Distribution Score,MeanState,global,score,1,0.989407
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM_FUNP,Phase Shift,MeanState,global,scalar,months,0.882141
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM_FUNP,Seasonal Cycle Score,MeanState,global,score,1,0.880297
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM_FUNP,Bias,MeanState,global,scalar,W m-2,0.586883
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM_FUNP,Bias Score,MeanState,global,score,1,0.637436
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM_FUNP,RMSE,MeanState,global,scalar,W m-2,11.0792
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM_FUNP,RMSE Score,MeanState,global,score,1,0.619725
RadiationandEnergyCycle,SurfaceUpwardSWRadiation,CERESed4.1,ELM_FUNP,Overall Score,MeanState,global,score,1,0.749318
