"Section","Variable","Source","Model","ScalarName","AnalysisType","Region","ScalarType","Units","Data","Weight"
"RadiationandEnergyCycle","Albedo","GEWEX.SRB","E3SM","Model Period Mean (complement)","MeanState","global","scalar","1","nan","20.0"
"RadiationandEnergyCycle","Albedo","GEWEX.SRB","E3SM","Spatial Distribution Score","MeanState","global","score","1","0.976988","20.0"
"RadiationandEnergyCycle","Albedo","GEWEX.SRB","E3SM","Phase Shift","MeanState","global","scalar","months","2.60589","20.0"
"RadiationandEnergyCycle","Albedo","GEWEX.SRB","E3SM","Seasonal Cycle Score","MeanState","global","score","1","0.577363","20.0"
"RadiationandEnergyCycle","Albedo","GEWEX.SRB","E3SM","Bias","MeanState","global","scalar","1","0.0254664","20.0"
"RadiationandEnergyCycle","Albedo","GEWEX.SRB","E3SM","Bias Score","MeanState","global","score","1","0.505978","20.0"
"RadiationandEnergyCycle","Albedo","GEWEX.SRB","E3SM","RMSE","MeanState","global","scalar","1","0.0747963","20.0"
"RadiationandEnergyCycle","Albedo","GEWEX.SRB","E3SM","RMSE Score","MeanState","global","score","1","0.526939","20.0"
"RadiationandEnergyCycle","Albedo","GEWEX.SRB","E3SM","Overall Score","MeanState","global","score","1","0.622841","20.0"
"RadiationandEnergyCycle","Albedo","GEWEX.SRB","E3SM-FUN3.0","Benchmark Period Mean (intersection)","MeanState","global","scalar","1","0.237156","20.0"
"RadiationandEnergyCycle","Albedo","GEWEX.SRB","E3SM-FUN3.0","Benchmark Period Mean (complement)","MeanState","global","scalar","1","0.109614","20.0"
"RadiationandEnergyCycle","Albedo","GEWEX.SRB","E3SM-FUN3.0","Period Mean (original grids)","MeanState","global","scalar","1","0.264839","20.0"
"RadiationandEnergyCycle","Albedo","GEWEX.SRB","E3SM-FUN3.0","Model Period Mean (intersection)","MeanState","global","scalar","1","0.26536","20.0"
"RadiationandEnergyCycle","Albedo","GEWEX.SRB","E3SM-FUN3.0","Model Period Mean (complement)","MeanState","global","scalar","1","nan","20.0"
"RadiationandEnergyCycle","Albedo","GEWEX.SRB","E3SM-FUN3.0","Spatial Distribution Score","MeanState","global","score","1","0.977754","20.0"
"RadiationandEnergyCycle","Albedo","GEWEX.SRB","E3SM-FUN3.0","Phase Shift","MeanState","global","scalar","months","2.58768","20.0"
"RadiationandEnergyCycle","Albedo","GEWEX.SRB","E3SM-FUN3.0","Seasonal Cycle Score","MeanState","global","score","1","0.580003","20.0"
"RadiationandEnergyCycle","Albedo","GEWEX.SRB","E3SM-FUN3.0","Bias","MeanState","global","scalar","1","0.0279929","20.0"
"RadiationandEnergyCycle","Albedo","GEWEX.SRB","E3SM-FUN3.0","Bias Score","MeanState","global","score","1","0.497009","20.0"
"RadiationandEnergyCycle","Albedo","GEWEX.SRB","E3SM-FUN3.0","RMSE","MeanState","global","scalar","1","0.0800639","20.0"
"RadiationandEnergyCycle","Albedo","GEWEX.SRB","E3SM-FUN3.0","RMSE Score","MeanState","global","score","1","0.518731","20.0"
"RadiationandEnergyCycle","Albedo","GEWEX.SRB","E3SM-FUN3.0","Overall Score","MeanState","global","score","1","0.618446","20.0"
"RadiationandEnergyCycle","Albedo","GEWEX.SRB","E3SM-FUN2.0","Benchmark Period Mean (intersection)","MeanState","global","scalar","1","0.237156","20.0"
"RadiationandEnergyCycle","Albedo","GEWEX.SRB","E3SM-FUN2.0","Benchmark Period Mean (complement)","MeanState","global","scalar","1","0.109614","20.0"
"RadiationandEnergyCycle","Albedo","GEWEX.SRB","E3SM-FUN2.0","Period Mean (original grids)","MeanState","global","scalar","1","0.26226","20.0"
"RadiationandEnergyCycle","Albedo","GEWEX.SRB","E3SM-FUN2.0","Model Period Mean (intersection)","MeanState","global","scalar","1","0.262731","20.0"
"RadiationandEnergyCycle","Albedo","GEWEX.SRB","E3SM-FUN2.0","Model Period Mean (complement)","MeanState","global","scalar","1","nan","20.0"
"RadiationandEnergyCycle","Albedo","GEWEX.SRB","E3SM-FUN2.0","Spatial Distribution Score","MeanState","global","score","1","0.976912","20.0"
"RadiationandEnergyCycle","Albedo","GEWEX.SRB","E3SM-FUN2.0","Phase Shift","MeanState","global","scalar","months","2.59164","20.0"
"RadiationandEnergyCycle","Albedo","GEWEX.SRB","E3SM-FUN2.0","Seasonal Cycle Score","MeanState","global","score","1","0.579885","20.0"
"RadiationandEnergyCycle","Albedo","GEWEX.SRB","E3SM-FUN2.0","Bias","MeanState","global","scalar","1","0.0253534","20.0"
"RadiationandEnergyCycle","Albedo","GEWEX.SRB","E3SM-FUN2.0","Bias Score","MeanState","global","score","1","0.506101","20.0"
"RadiationandEnergyCycle","Albedo","GEWEX.SRB","E3SM-FUN2.0","RMSE","MeanState","global","scalar","1","0.0751534","20.0"
"RadiationandEnergyCycle","Albedo","GEWEX.SRB","E3SM-FUN2.0","RMSE Score","MeanState","global","score","1","0.526195","20.0"
"RadiationandEnergyCycle","Albedo","GEWEX.SRB","E3SM-FUN2.0","Overall Score","MeanState","global","score","1","0.623058","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM","Benchmark Period Mean (intersection)","MeanState","global","scalar","1","0.253736","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM","Benchmark Period Mean (complement)","MeanState","global","scalar","1","0.124035","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM","Period Mean (original grids)","MeanState","global","scalar","1","0.261613","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM","Model Period Mean (intersection)","MeanState","global","scalar","1","0.262086","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM","Model Period Mean (complement)","MeanState","global","scalar","1","nan","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM","Spatial Distribution Score","MeanState","global","score","1","0.995154","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM","Phase Shift","MeanState","global","scalar","months","2.18326","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM","Seasonal Cycle Score","MeanState","global","score","1","0.649173","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM","Bias","MeanState","global","scalar","1","0.00812912","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM","Bias Score","MeanState","global","score","1","0.480786","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM","RMSE","MeanState","global","scalar","1","0.0504272","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM","RMSE Score","MeanState","global","score","1","0.492855","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM","Overall Score","MeanState","global","score","1","0.622164","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM-FUN2.0","Benchmark Period Mean (intersection)","MeanState","global","scalar","1","0.253736","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM-FUN2.0","Benchmark Period Mean (complement)","MeanState","global","scalar","1","0.124035","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM-FUN2.0","Period Mean (original grids)","MeanState","global","scalar","1","0.261463","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM-FUN2.0","Model Period Mean (intersection)","MeanState","global","scalar","1","0.26194","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM-FUN2.0","Model Period Mean (complement)","MeanState","global","scalar","1","nan","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM-FUN2.0","Spatial Distribution Score","MeanState","global","score","1","0.995171","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM-FUN2.0","Phase Shift","MeanState","global","scalar","months","2.18323","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM-FUN2.0","Seasonal Cycle Score","MeanState","global","score","1","0.64935","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM-FUN2.0","Bias","MeanState","global","scalar","1","0.00798109","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM-FUN2.0","Bias Score","MeanState","global","score","1","0.482173","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM-FUN2.0","RMSE","MeanState","global","scalar","1","0.0502785","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM-FUN2.0","RMSE Score","MeanState","global","score","1","0.493265","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM-FUN2.0","Overall Score","MeanState","global","score","1","0.622645","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM-FUN3.0","Benchmark Period Mean (intersection)","MeanState","global","scalar","1","0.253736","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM-FUN3.0","Benchmark Period Mean (complement)","MeanState","global","scalar","1","0.124035","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM-FUN3.0","Period Mean (original grids)","MeanState","global","scalar","1","0.264023","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM-FUN3.0","Model Period Mean (intersection)","MeanState","global","scalar","1","0.264548","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM-FUN3.0","Model Period Mean (complement)","MeanState","global","scalar","1","nan","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM-FUN3.0","Spatial Distribution Score","MeanState","global","score","1","0.995723","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM-FUN3.0","Phase Shift","MeanState","global","scalar","months","2.16501","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM-FUN3.0","Seasonal Cycle Score","MeanState","global","score","1","0.652364","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM-FUN3.0","Bias","MeanState","global","scalar","1","0.0106015","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM-FUN3.0","Bias Score","MeanState","global","score","1","0.487273","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM-FUN3.0","RMSE","MeanState","global","scalar","1","0.0501058","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM-FUN3.0","RMSE Score","MeanState","global","score","1","0.493124","20.0"
"RadiationandEnergyCycle","Albedo","CERESed4.1","E3SM-FUN3.0","Overall Score","MeanState","global","score","1","0.624322","20.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","FLUXNET2015","E3SM-FUN3.0","Period Mean (original grids)","MeanState","global","scalar","W m-2","137.588","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","FLUXNET2015","E3SM-FUN3.0","Bias","MeanState","global","scalar","W m-2","-1.7014","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","FLUXNET2015","E3SM-FUN3.0","Bias Score","MeanState","global","score","1","0.631417","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","FLUXNET2015","E3SM-FUN3.0","Phase Shift","MeanState","global","scalar","months","0.540691","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","FLUXNET2015","E3SM-FUN3.0","Seasonal Cycle Score","MeanState","global","score","1","0.941519","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","FLUXNET2015","E3SM-FUN3.0","RMSE","MeanState","global","scalar","W m-2","19.121","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","FLUXNET2015","E3SM-FUN3.0","RMSE Score","MeanState","global","score","1","0.714525","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","FLUXNET2015","E3SM-FUN3.0","Overall Score","MeanState","global","score","1","0.750496","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","FLUXNET2015","E3SM-FUN2.0","Period Mean (original grids)","MeanState","global","scalar","W m-2","137.833","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","FLUXNET2015","E3SM-FUN2.0","Bias","MeanState","global","scalar","W m-2","-1.39984","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","FLUXNET2015","E3SM-FUN2.0","Bias Score","MeanState","global","score","1","0.631776","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","FLUXNET2015","E3SM-FUN2.0","Phase Shift","MeanState","global","scalar","months","0.540691","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","FLUXNET2015","E3SM-FUN2.0","Seasonal Cycle Score","MeanState","global","score","1","0.941519","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","FLUXNET2015","E3SM-FUN2.0","RMSE","MeanState","global","scalar","W m-2","19.1977","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","FLUXNET2015","E3SM-FUN2.0","RMSE Score","MeanState","global","score","1","0.714951","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","FLUXNET2015","E3SM-FUN2.0","Overall Score","MeanState","global","score","1","0.750799","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","FLUXNET2015","E3SM","Period Mean (original grids)","MeanState","global","scalar","W m-2","137.786","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","FLUXNET2015","E3SM","Bias","MeanState","global","scalar","W m-2","-1.4403","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","FLUXNET2015","E3SM","Bias Score","MeanState","global","score","1","0.631894","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","FLUXNET2015","E3SM","Phase Shift","MeanState","global","scalar","months","0.540691","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","FLUXNET2015","E3SM","Seasonal Cycle Score","MeanState","global","score","1","0.941519","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","FLUXNET2015","E3SM","RMSE","MeanState","global","scalar","W m-2","19.2275","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","FLUXNET2015","E3SM","RMSE Score","MeanState","global","score","1","0.714722","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","FLUXNET2015","E3SM","Overall Score","MeanState","global","score","1","0.750714","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","WRMC.BSRN","E3SM","Period Mean (original grids)","MeanState","global","scalar","Watt m-2","132.391","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","WRMC.BSRN","E3SM","Bias","MeanState","global","scalar","Watt m-2","10.8796","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","WRMC.BSRN","E3SM","Bias Score","MeanState","global","score","1","0.291122","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","WRMC.BSRN","E3SM","Phase Shift","MeanState","global","scalar","months","0.34","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","WRMC.BSRN","E3SM","Seasonal Cycle Score","MeanState","global","score","1","0.977406","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","WRMC.BSRN","E3SM","RMSE","MeanState","global","scalar","Watt m-2","36.1569","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","WRMC.BSRN","E3SM","RMSE Score","MeanState","global","score","1","0.677726","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","WRMC.BSRN","E3SM","Overall Score","MeanState","global","score","1","0.655995","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","WRMC.BSRN","E3SM-FUN3.0","Period Mean (original grids)","MeanState","global","scalar","Watt m-2","132.137","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","WRMC.BSRN","E3SM-FUN3.0","Bias","MeanState","global","scalar","Watt m-2","10.5645","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","WRMC.BSRN","E3SM-FUN3.0","Bias Score","MeanState","global","score","1","0.290988","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","WRMC.BSRN","E3SM-FUN3.0","Phase Shift","MeanState","global","scalar","months","0.34","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","WRMC.BSRN","E3SM-FUN3.0","Seasonal Cycle Score","MeanState","global","score","1","0.977406","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","WRMC.BSRN","E3SM-FUN3.0","RMSE","MeanState","global","scalar","Watt m-2","36.0604","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","WRMC.BSRN","E3SM-FUN3.0","RMSE Score","MeanState","global","score","1","0.67811","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","WRMC.BSRN","E3SM-FUN3.0","Overall Score","MeanState","global","score","1","0.656154","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","WRMC.BSRN","E3SM-FUN2.0","Period Mean (original grids)","MeanState","global","scalar","Watt m-2","132.489","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","WRMC.BSRN","E3SM-FUN2.0","Bias","MeanState","global","scalar","Watt m-2","11.1122","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","WRMC.BSRN","E3SM-FUN2.0","Bias Score","MeanState","global","score","1","0.290976","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","WRMC.BSRN","E3SM-FUN2.0","Phase Shift","MeanState","global","scalar","months","0.34","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","WRMC.BSRN","E3SM-FUN2.0","Seasonal Cycle Score","MeanState","global","score","1","0.977406","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","WRMC.BSRN","E3SM-FUN2.0","RMSE","MeanState","global","scalar","Watt m-2","36.0975","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","WRMC.BSRN","E3SM-FUN2.0","RMSE Score","MeanState","global","score","1","0.678339","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","WRMC.BSRN","E3SM-FUN2.0","Overall Score","MeanState","global","score","1","0.656265","12.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM","Benchmark Period Mean (intersection)","MeanState","global","scalar","Watt m-2","144.057","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM","Benchmark Period Mean (complement)","MeanState","global","scalar","Watt m-2","178.235","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM","Period Mean (original grids)","MeanState","global","scalar","Watt m-2","138.925","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM","Model Period Mean (intersection)","MeanState","global","scalar","Watt m-2","138.719","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM","Model Period Mean (complement)","MeanState","global","scalar","Watt m-2","nan","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM","Spatial Distribution Score","MeanState","global","score","1","0.971426","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM","Phase Shift","MeanState","global","scalar","months","0.320945","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM","Seasonal Cycle Score","MeanState","global","score","1","0.967241","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM","Bias","MeanState","global","scalar","Watt m-2","-5.28314","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM","Bias Score","MeanState","global","score","1","0.785721","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM","RMSE","MeanState","global","scalar","Watt m-2","12.6263","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM","RMSE Score","MeanState","global","score","1","0.83418","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM","Overall Score","MeanState","global","score","1","0.87855","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM-FUN3.0","Benchmark Period Mean (intersection)","MeanState","global","scalar","Watt m-2","144.057","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM-FUN3.0","Benchmark Period Mean (complement)","MeanState","global","scalar","Watt m-2","178.235","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM-FUN3.0","Period Mean (original grids)","MeanState","global","scalar","Watt m-2","138.684","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM-FUN3.0","Model Period Mean (intersection)","MeanState","global","scalar","Watt m-2","138.47","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM-FUN3.0","Model Period Mean (complement)","MeanState","global","scalar","Watt m-2","nan","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM-FUN3.0","Spatial Distribution Score","MeanState","global","score","1","0.970407","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM-FUN3.0","Phase Shift","MeanState","global","scalar","months","0.313774","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM-FUN3.0","Seasonal Cycle Score","MeanState","global","score","1","0.968076","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM-FUN3.0","Bias","MeanState","global","scalar","Watt m-2","-5.53246","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM-FUN3.0","Bias Score","MeanState","global","score","1","0.781857","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM-FUN3.0","RMSE","MeanState","global","scalar","Watt m-2","12.8773","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM-FUN3.0","RMSE Score","MeanState","global","score","1","0.832989","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM-FUN3.0","Overall Score","MeanState","global","score","1","0.877264","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM-FUN2.0","Benchmark Period Mean (intersection)","MeanState","global","scalar","Watt m-2","144.057","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM-FUN2.0","Benchmark Period Mean (complement)","MeanState","global","scalar","Watt m-2","178.235","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM-FUN2.0","Period Mean (original grids)","MeanState","global","scalar","Watt m-2","138.957","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM-FUN2.0","Model Period Mean (intersection)","MeanState","global","scalar","Watt m-2","138.75","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM-FUN2.0","Model Period Mean (complement)","MeanState","global","scalar","Watt m-2","nan","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM-FUN2.0","Spatial Distribution Score","MeanState","global","score","1","0.971268","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM-FUN2.0","Phase Shift","MeanState","global","scalar","months","0.32049","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM-FUN2.0","Seasonal Cycle Score","MeanState","global","score","1","0.967391","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM-FUN2.0","Bias","MeanState","global","scalar","Watt m-2","-5.25087","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM-FUN2.0","Bias Score","MeanState","global","score","1","0.785453","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM-FUN2.0","RMSE","MeanState","global","scalar","Watt m-2","12.6367","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM-FUN2.0","RMSE Score","MeanState","global","score","1","0.833898","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","GEWEX.SRB","E3SM-FUN2.0","Overall Score","MeanState","global","score","1","0.878382","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","CERESed4.1","E3SM","Benchmark Period Mean (intersection)","MeanState","global","scalar","W m-2","142.906","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","CERESed4.1","E3SM","Benchmark Period Mean (complement)","MeanState","global","scalar","W m-2","170.956","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","CERESed4.1","E3SM","Period Mean (original grids)","MeanState","global","scalar","W m-2","138.799","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","CERESed4.1","E3SM","Model Period Mean (intersection)","MeanState","global","scalar","W m-2","138.591","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","CERESed4.1","E3SM","Model Period Mean (complement)","MeanState","global","scalar","W m-2","nan","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","CERESed4.1","E3SM","Spatial Distribution Score","MeanState","global","score","1","0.997125","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","CERESed4.1","E3SM","Phase Shift","MeanState","global","scalar","months","0.424493","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","CERESed4.1","E3SM","Seasonal Cycle Score","MeanState","global","score","1","0.954472","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","CERESed4.1","E3SM","Bias","MeanState","global","scalar","W m-2","-4.26286","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","CERESed4.1","E3SM","Bias Score","MeanState","global","score","1","0.810034","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","CERESed4.1","E3SM","RMSE","MeanState","global","scalar","W m-2","12.7215","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","CERESed4.1","E3SM","RMSE Score","MeanState","global","score","1","0.812334","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","CERESed4.1","E3SM","Overall Score","MeanState","global","score","1","0.87726","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","CERESed4.1","E3SM-FUN2.0","Benchmark Period Mean (intersection)","MeanState","global","scalar","W m-2","142.906","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","CERESed4.1","E3SM-FUN2.0","Benchmark Period Mean (complement)","MeanState","global","scalar","W m-2","170.956","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","CERESed4.1","E3SM-FUN2.0","Period Mean (original grids)","MeanState","global","scalar","W m-2","138.837","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","CERESed4.1","E3SM-FUN2.0","Model Period Mean (intersection)","MeanState","global","scalar","W m-2","138.629","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","CERESed4.1","E3SM-FUN2.0","Model Period Mean (complement)","MeanState","global","scalar","W m-2","nan","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","CERESed4.1","E3SM-FUN2.0","Spatial Distribution Score","MeanState","global","score","1","0.997152","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","CERESed4.1","E3SM-FUN2.0","Phase Shift","MeanState","global","scalar","months","0.42333","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","CERESed4.1","E3SM-FUN2.0","Seasonal Cycle Score","MeanState","global","score","1","0.954543","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","CERESed4.1","E3SM-FUN2.0","Bias","MeanState","global","scalar","W m-2","-4.22422","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","CERESed4.1","E3SM-FUN2.0","Bias Score","MeanState","global","score","1","0.810429","15.0"
"RadiationandEnergyCycle","SurfaceNetSWRadiation","CERESed4.1","E3SM-FUN2.0","RMSE","MeanState","global","scalar","W m-2","12.7132","15.0"
