"Section","Variable","Source","Model","ScalarName","AnalysisType","Region","ScalarType","Units","Data","Weight"
"Forcings","Precipitation","GPCCv2018","EnsembleCMIP6","Period Mean (original grids)","MeanState","global","scalar","mm d-1","2.98394","40.0"
"Forcings","Precipitation","GPCCv2018","EnsembleCMIP6","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.5947","40.0"
"Forcings","Precipitation","GPCCv2018","EnsembleCMIP6","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","3.15219","40.0"
"Forcings","Precipitation","GPCCv2018","EnsembleCMIP6","Benchmark Period Mean (intersection)","MeanState","above","scalar","mm d-1","1.37657","40.0"
"Forcings","Precipitation","GPCCv2018","EnsembleCMIP6","Benchmark Period Mean (complement)","MeanState","above","scalar","mm d-1","nan","40.0"
"Forcings","Precipitation","GPCCv2018","EnsembleCMIP6","Period Mean (original grids)","MeanState","above","scalar","mm d-1","1.8215","40.0"
"Forcings","Precipitation","GPCCv2018","EnsembleCMIP6","Model Period Mean (intersection)","MeanState","above","scalar","mm d-1","1.85162","40.0"
"Forcings","Precipitation","GPCCv2018","EnsembleCMIP6","Model Period Mean (complement)","MeanState","above","scalar","mm d-1","1.90411","40.0"
"Forcings","Precipitation","GPCCv2018","EnsembleCMIP6","Spatial Distribution Score","MeanState","global","score","1","0.958143","40.0"
"Forcings","Precipitation","GPCCv2018","EnsembleCMIP6","Spatial Distribution Score","MeanState","above","score","1","0.924137","40.0"
"Forcings","Precipitation","GPCCv2018","EnsembleCMIP6","Phase Shift","MeanState","global","scalar","months","1.15406","40.0"
"Forcings","Precipitation","GPCCv2018","EnsembleCMIP6","Seasonal Cycle Score","MeanState","global","score","1","0.847506","40.0"
"Forcings","Precipitation","GPCCv2018","EnsembleCMIP6","Phase Shift","MeanState","above","scalar","months","0.496273","40.0"
"Forcings","Precipitation","GPCCv2018","EnsembleCMIP6","Seasonal Cycle Score","MeanState","above","score","1","0.93457","40.0"
"Forcings","Precipitation","GPCCv2018","EnsembleCMIP6","Bias","MeanState","global","scalar","mm d-1","0.254351","40.0"
"Forcings","Precipitation","GPCCv2018","EnsembleCMIP6","Bias Score","MeanState","global","score","1","0.709497","40.0"
"Forcings","Precipitation","GPCCv2018","EnsembleCMIP6","Bias","MeanState","above","scalar","mm d-1","0.47377","40.0"
"Forcings","Precipitation","GPCCv2018","EnsembleCMIP6","Bias Score","MeanState","above","score","1","0.593414","40.0"
"Forcings","Precipitation","GPCCv2018","EnsembleCMIP6","RMSE","MeanState","global","scalar","mm d-1","1.10306","40.0"
"Forcings","Precipitation","GPCCv2018","EnsembleCMIP6","RMSE Score","MeanState","global","score","1","0.68132","40.0"
"Forcings","Precipitation","GPCCv2018","EnsembleCMIP6","RMSE","MeanState","above","scalar","mm d-1","0.718562","40.0"
"Forcings","Precipitation","GPCCv2018","EnsembleCMIP6","RMSE Score","MeanState","above","score","1","0.726723","40.0"
"Forcings","Precipitation","GPCCv2018","EnsembleCMIP6","Overall Score","MeanState","global","score","1","0.775557","40.0"
"Forcings","Precipitation","GPCCv2018","EnsembleCMIP6","Overall Score","MeanState","above","score","1","0.781113","40.0"
"Forcings","Precipitation","GPCCv2018","MIROC-ES2L","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.34046","40.0"
"Forcings","Precipitation","GPCCv2018","MIROC-ES2L","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","nan","40.0"
"Forcings","Precipitation","GPCCv2018","MIROC-ES2L","Period Mean (original grids)","MeanState","global","scalar","mm d-1","-6.43124e+15","40.0"
"Forcings","Precipitation","GPCCv2018","MIROC-ES2L","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","2.83935","40.0"
"Forcings","Precipitation","GPCCv2018","MIROC-ES2L","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","3.32813","40.0"
"Forcings","Precipitation","GPCCv2018","MIROC-ES2L","Benchmark Period Mean (intersection)","MeanState","above","scalar","mm d-1","1.3747","40.0"
"Forcings","Precipitation","GPCCv2018","MIROC-ES2L","Benchmark Period Mean (complement)","MeanState","above","scalar","mm d-1","nan","40.0"
"Forcings","Precipitation","GPCCv2018","MIROC-ES2L","Period Mean (original grids)","MeanState","above","scalar","mm d-1","1.8486","40.0"
"Forcings","Precipitation","GPCCv2018","MIROC-ES2L","Model Period Mean (intersection)","MeanState","above","scalar","mm d-1","1.89879","40.0"
"Forcings","Precipitation","GPCCv2018","MIROC-ES2L","Model Period Mean (complement)","MeanState","above","scalar","mm d-1","1.8397","40.0"
"Forcings","Precipitation","GPCCv2018","MIROC-ES2L","Spatial Distribution Score","MeanState","global","score","1","0.939895","40.0"
"Forcings","Precipitation","GPCCv2018","MIROC-ES2L","Spatial Distribution Score","MeanState","above","score","1","0.897459","40.0"
"Forcings","Precipitation","GPCCv2018","MIROC-ES2L","Phase Shift","MeanState","global","scalar","months","1.41673","40.0"
"Forcings","Precipitation","GPCCv2018","MIROC-ES2L","Seasonal Cycle Score","MeanState","global","score","1","0.794801","40.0"
"Forcings","Precipitation","GPCCv2018","MIROC-ES2L","Phase Shift","MeanState","above","scalar","months","1.1259","40.0"
"Forcings","Precipitation","GPCCv2018","MIROC-ES2L","Seasonal Cycle Score","MeanState","above","score","1","0.864064","40.0"
"Forcings","Precipitation","GPCCv2018","MIROC-ES2L","Bias","MeanState","global","scalar","mm d-1","0.498885","40.0"
"Forcings","Precipitation","GPCCv2018","MIROC-ES2L","Bias Score","MeanState","global","score","1","0.640891","40.0"
"Forcings","Precipitation","GPCCv2018","MIROC-ES2L","Bias","MeanState","above","scalar","mm d-1","0.525389","40.0"
"Forcings","Precipitation","GPCCv2018","MIROC-ES2L","Bias Score","MeanState","above","score","1","0.524824","40.0"
"Forcings","Precipitation","GPCCv2018","MIROC-ES2L","RMSE","MeanState","global","scalar","mm d-1","1.56309","40.0"
"Forcings","Precipitation","GPCCv2018","MIROC-ES2L","RMSE Score","MeanState","global","score","1","0.58893","40.0"
"Forcings","Precipitation","GPCCv2018","MIROC-ES2L","RMSE","MeanState","above","scalar","mm d-1","1.01357","40.0"
"Forcings","Precipitation","GPCCv2018","MIROC-ES2L","RMSE Score","MeanState","above","score","1","0.600148","40.0"
"Forcings","Precipitation","GPCCv2018","MIROC-ES2L","Overall Score","MeanState","global","score","1","0.710689","40.0"
"Forcings","Precipitation","GPCCv2018","MIROC-ES2L","Overall Score","MeanState","above","score","1","0.697329","40.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","Benchmark Period Mean (intersection)","MeanState","global","scalar","1","1.22794","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","Benchmark Period Mean (complement)","MeanState","global","scalar","1","1.67718","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","Period Mean (original grids)","MeanState","global","scalar","1","1.18031","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","Model Period Mean (intersection)","MeanState","global","scalar","1","1.24851","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","Model Period Mean (complement)","MeanState","global","scalar","1","0.169034","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","Benchmark Period Mean (intersection)","MeanState","above","scalar","1","0.69091","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","Benchmark Period Mean (complement)","MeanState","above","scalar","1","0.320067","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","Period Mean (original grids)","MeanState","above","scalar","1","0.883142","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","Model Period Mean (intersection)","MeanState","above","scalar","1","0.922517","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","Model Period Mean (complement)","MeanState","above","scalar","1","0.11114","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","Spatial Distribution Score","MeanState","global","score","1","0.901842","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","Spatial Distribution Score","MeanState","above","score","1","0.585504","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","Phase Shift","MeanState","global","scalar","months","1.79241","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","Seasonal Cycle Score","MeanState","global","score","1","0.702267","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","Phase Shift","MeanState","above","scalar","months","1.48939","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","Seasonal Cycle Score","MeanState","above","score","1","0.854568","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","Bias","MeanState","global","scalar","1","0.0200528","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","Bias Score","MeanState","global","score","1","0.274993","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","Bias","MeanState","above","scalar","1","0.232058","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","Bias Score","MeanState","above","score","1","0.483211","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","RMSE","MeanState","global","scalar","1","0.857444","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","RMSE Score","MeanState","global","score","1","0.492329","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","RMSE","MeanState","above","scalar","1","0.714995","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","RMSE Score","MeanState","above","score","1","0.406816","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","Overall Score","MeanState","global","score","1","0.572752","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","Overall Score","MeanState","above","score","1","0.547383","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","Precipitation|GPCPv2.3 Hellinger Distance","Relationships","global","scalar","1","0.340061","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","Precipitation|GPCPv2.3 Score","Relationships","global","score","1","0.748769","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","Precipitation|GPCPv2.3 Hellinger Distance","Relationships","above","scalar","1","0.386945","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","Precipitation|GPCPv2.3 Score","Relationships","above","score","1","0.51092","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","SurfaceDownwardSWRadiation|CERESed4.1 Hellinger Distance","Relationships","global","scalar","1","0.365228","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","SurfaceDownwardSWRadiation|CERESed4.1 Score","Relationships","global","score","1","0.591657","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","SurfaceDownwardSWRadiation|CERESed4.1 Hellinger Distance","Relationships","above","scalar","1","0.441302","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","SurfaceDownwardSWRadiation|CERESed4.1 Score","Relationships","above","score","1","0.336646","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","SurfaceAirTemperature|CRU4.02 Hellinger Distance","Relationships","global","scalar","1","0.31671","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","SurfaceAirTemperature|CRU4.02 Score","Relationships","global","score","1","0.639174","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","SurfaceAirTemperature|CRU4.02 Hellinger Distance","Relationships","above","scalar","1","0.331734","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","SurfaceAirTemperature|CRU4.02 Score","Relationships","above","score","1","0.512629","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","Overall Score","Relationships","global","score","1","0.659867","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","ACCESS-ESM1-5","Overall Score","Relationships","above","score","1","0.453398","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","Benchmark Period Mean (intersection)","MeanState","global","scalar","1","1.24463","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","Benchmark Period Mean (complement)","MeanState","global","scalar","1","1.04984","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","Period Mean (original grids)","MeanState","global","scalar","1","2.65115","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","Model Period Mean (intersection)","MeanState","global","scalar","1","2.50021","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","Model Period Mean (complement)","MeanState","global","scalar","1","3.40715","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","Benchmark Period Mean (intersection)","MeanState","above","scalar","1","0.702178","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","Benchmark Period Mean (complement)","MeanState","above","scalar","1","0.309113","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","Period Mean (original grids)","MeanState","above","scalar","1","1.96585","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","Model Period Mean (intersection)","MeanState","above","scalar","1","1.99085","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","Model Period Mean (complement)","MeanState","above","scalar","1","1.70947","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","Spatial Distribution Score","MeanState","global","score","1","0.835474","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","Spatial Distribution Score","MeanState","above","score","1","0.41975","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","Phase Shift","MeanState","global","scalar","months","1.8779","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","Seasonal Cycle Score","MeanState","global","score","1","0.701734","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","Phase Shift","MeanState","above","scalar","months","1.41664","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","Seasonal Cycle Score","MeanState","above","score","1","0.897572","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","Bias","MeanState","global","scalar","1","1.25501","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","Bias Score","MeanState","global","score","1","0.23441","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","Bias","MeanState","above","scalar","1","1.28915","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","Bias Score","MeanState","above","score","1","0.225704","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","RMSE","MeanState","global","scalar","1","1.42226","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","RMSE Score","MeanState","global","score","1","0.560623","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","RMSE","MeanState","above","scalar","1","1.47503","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","RMSE Score","MeanState","above","score","1","0.497676","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","Overall Score","MeanState","global","score","1","0.578573","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","Overall Score","MeanState","above","score","1","0.507676","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","Precipitation|GPCPv2.3 Hellinger Distance","Relationships","global","scalar","1","0.556843","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","Precipitation|GPCPv2.3 Score","Relationships","global","score","1","0.52654","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","Precipitation|GPCPv2.3 Hellinger Distance","Relationships","above","scalar","1","0.340548","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","Precipitation|GPCPv2.3 Score","Relationships","above","score","1","0.0584629","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","SurfaceDownwardSWRadiation|CERESed4.1 Hellinger Distance","Relationships","global","scalar","1","0.425983","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","SurfaceDownwardSWRadiation|CERESed4.1 Score","Relationships","global","score","1","0.275615","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","SurfaceDownwardSWRadiation|CERESed4.1 Hellinger Distance","Relationships","above","scalar","1","0.407573","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","SurfaceDownwardSWRadiation|CERESed4.1 Score","Relationships","above","score","1","0.132618","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","SurfaceAirTemperature|CRU4.02 Hellinger Distance","Relationships","global","scalar","1","0.446788","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","SurfaceAirTemperature|CRU4.02 Score","Relationships","global","score","1","0.271448","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","SurfaceAirTemperature|CRU4.02 Hellinger Distance","Relationships","above","scalar","1","0.343762","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","SurfaceAirTemperature|CRU4.02 Score","Relationships","above","score","1","0.0981137","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","Overall Score","Relationships","global","score","1","0.357868","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","UKESM1-0-LL","Overall Score","Relationships","above","score","1","0.0963981","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","Benchmark Period Mean (intersection)","MeanState","global","scalar","1","1.23279","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","Benchmark Period Mean (complement)","MeanState","global","scalar","1","1.8861","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","Period Mean (original grids)","MeanState","global","scalar","1","1.17723","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","Model Period Mean (intersection)","MeanState","global","scalar","1","1.38259","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","Model Period Mean (complement)","MeanState","global","scalar","1","1.3079","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","Benchmark Period Mean (intersection)","MeanState","above","scalar","1","0.684032","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","Benchmark Period Mean (complement)","MeanState","above","scalar","1","0.340291","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","Period Mean (original grids)","MeanState","above","scalar","1","0.802119","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","Model Period Mean (intersection)","MeanState","above","scalar","1","0.935017","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","Model Period Mean (complement)","MeanState","above","scalar","1","0.333924","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","Spatial Distribution Score","MeanState","global","score","1","0.898262","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","Spatial Distribution Score","MeanState","above","score","1","0.363203","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","Phase Shift","MeanState","global","scalar","months","2.2339","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","Seasonal Cycle Score","MeanState","global","score","1","0.641026","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","Phase Shift","MeanState","above","scalar","months","1.78446","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","Seasonal Cycle Score","MeanState","above","score","1","0.749634","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","Bias","MeanState","global","scalar","1","0.149893","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","Bias Score","MeanState","global","score","1","0.340868","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","Bias","MeanState","above","scalar","1","0.253483","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","Bias Score","MeanState","above","score","1","0.413927","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","RMSE","MeanState","global","scalar","1","0.78687","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","RMSE Score","MeanState","global","score","1","0.559965","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","RMSE","MeanState","above","scalar","1","0.826815","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","RMSE Score","MeanState","above","score","1","0.46522","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","Overall Score","MeanState","global","score","1","0.600017","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","Overall Score","MeanState","above","score","1","0.491441","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","Precipitation|GPCPv2.3 Hellinger Distance","Relationships","global","scalar","1","0.334982","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","Precipitation|GPCPv2.3 Score","Relationships","global","score","1","0.893352","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","Precipitation|GPCPv2.3 Hellinger Distance","Relationships","above","scalar","1","0.316203","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","Precipitation|GPCPv2.3 Score","Relationships","above","score","1","0.163619","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","SurfaceDownwardSWRadiation|CERESed4.1 Hellinger Distance","Relationships","global","scalar","1","0.29661","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","SurfaceDownwardSWRadiation|CERESed4.1 Score","Relationships","global","score","1","0.745093","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","SurfaceDownwardSWRadiation|CERESed4.1 Hellinger Distance","Relationships","above","scalar","1","0.340839","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","SurfaceDownwardSWRadiation|CERESed4.1 Score","Relationships","above","score","1","0.513731","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","SurfaceAirTemperature|CRU4.02 Hellinger Distance","Relationships","global","scalar","1","0.307798","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","SurfaceAirTemperature|CRU4.02 Score","Relationships","global","score","1","0.69712","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","SurfaceAirTemperature|CRU4.02 Hellinger Distance","Relationships","above","scalar","1","0.380564","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","SurfaceAirTemperature|CRU4.02 Score","Relationships","above","score","1","0.368586","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","Overall Score","Relationships","global","score","1","0.778522","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MIROC-ES2L","Overall Score","Relationships","above","score","1","0.348646","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MPI-ESM1-2-LR","Benchmark Period Mean (intersection)","MeanState","global","scalar","1","1.18977","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MPI-ESM1-2-LR","Benchmark Period Mean (complement)","MeanState","global","scalar","1","1.64747","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MPI-ESM1-2-LR","Period Mean (original grids)","MeanState","global","scalar","1","1.50815","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MPI-ESM1-2-LR","Model Period Mean (intersection)","MeanState","global","scalar","1","1.54187","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MPI-ESM1-2-LR","Model Period Mean (complement)","MeanState","global","scalar","1","0.320911","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MPI-ESM1-2-LR","Benchmark Period Mean (intersection)","MeanState","above","scalar","1","0.723006","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MPI-ESM1-2-LR","Benchmark Period Mean (complement)","MeanState","above","scalar","1","0.391841","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MPI-ESM1-2-LR","Period Mean (original grids)","MeanState","above","scalar","1","1.31587","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MPI-ESM1-2-LR","Model Period Mean (intersection)","MeanState","above","scalar","1","1.33745","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MPI-ESM1-2-LR","Model Period Mean (complement)","MeanState","above","scalar","1","0.888137","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MPI-ESM1-2-LR","Spatial Distribution Score","MeanState","global","score","1","0.922988","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MPI-ESM1-2-LR","Spatial Distribution Score","MeanState","above","score","1","0.711227","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MPI-ESM1-2-LR","Phase Shift","MeanState","global","scalar","months","1.78472","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","MPI-ESM1-2-LR","Seasonal Cycle Score","MeanState","global","score","1","0.674332","45.0"
