Section,Variable,Source,Model,ScalarName,AnalysisType,Region,ScalarType,Units,Data
EcosystemandCarbonCycle,LeafAreaIndex,MODIS,E3SM-FUN2.0,Overall Score,MeanState,bona,score,1,0.518099
EcosystemandCarbonCycle,LeafAreaIndex,MODIS,E3SM-FUN2.0,Overall Score,Relationships,global,score,1,0
EcosystemandCarbonCycle,LeafAreaIndex,MODIS,E3SM-FUN2.0,Overall Score,Relationships,bona,score,1,0
EcosystemandCarbonCycle,LeafAreaIndex,MODIS,E3SM-FUN3.0,Benchmark Period Mean (intersection),MeanState,global,scalar,1,1.35636
EcosystemandCarbonCycle,LeafAreaIndex,MODIS,E3SM-FUN3.0,Benchmark Period Mean (complement),MeanState,global,scalar,1,1.99728
EcosystemandCarbonCycle,LeafAreaIndex,MODIS,E3SM-FUN3.0,Period Mean (original grids),MeanState,global,scalar,1,1.15863
EcosystemandCarbonCycle,LeafAreaIndex,MODIS,E3SM-FUN3.0,Model Period Mean (intersection),MeanState,global,scalar,1,1.19134
EcosystemandCarbonCycle,LeafAreaIndex,MODIS,E3SM-FUN3.0,Model Period Mean (complement),MeanState,global,scalar,1,0.919773
EcosystemandCarbonCycle,LeafAreaIndex,MODIS,E3SM-FUN3.0,Benchmark Period Mean (intersection),MeanState,bona,scalar,1,1.08558
EcosystemandCarbonCycle,LeafAreaIndex,MODIS,E3SM-FUN3.0,Benchmark Period Mean (complement),MeanState,bona,scalar,1,0.840895
EcosystemandCarbonCycle,LeafAreaIndex,MODIS,E3SM-FUN3.0,Period Mean (original grids),MeanState,bona,scalar,1,0.707716
EcosystemandCarbonCycle,LeafAreaIndex,MODIS,E3SM-FUN3.0,Model Period Mean (intersection),MeanState,bona,scalar,1,0.785692
EcosystemandCarbonCycle,LeafAreaIndex,MODIS,E3SM-FUN3.0,Model Period Mean (complement),MeanState,bona,scalar,1,0.32147
EcosystemandCarbonCycle,LeafAreaIndex,MODIS,E3SM-FUN3.0,Spatial Distribution Score,MeanState,global,score,1,0.938431
EcosystemandCarbonCycle,LeafAreaIndex,MODIS,E3SM-FUN3.0,Spatial Distribution Score,MeanState,bona,score,1,0.899144
EcosystemandCarbonCycle,LeafAreaIndex,MODIS,E3SM-FUN3.0,Phase Shift,MeanState,global,scalar,months,2.14624
EcosystemandCarbonCycle,LeafAreaIndex,MODIS,E3SM-FUN3.0,Seasonal Cycle Score,MeanState,global,score,1,0.634504
EcosystemandCarbonCycle,LeafAreaIndex,MODIS,E3SM-FUN3.0,Phase Shift,MeanState,bona,scalar,months,2.58299
EcosystemandCarbonCycle,LeafAreaIndex,MODIS,E3SM-FUN3.0,Seasonal Cycle Score,MeanState,bona,score,1,0.731881
EcosystemandCarbonCycle,LeafAreaIndex,MODIS,E3SM-FUN3.0,Bias,MeanState,global,scalar,1,-0.164889
EcosystemandCarbonCycle,LeafAreaIndex,MODIS,E3SM-FUN3.0,Bias Score,MeanState,global,score,1,0.246402
EcosystemandCarbonCycle,LeafAreaIndex,MODIS,E3SM-FUN3.0,Bias,MeanState,bona,scalar,1,-0.301889
EcosystemandCarbonCycle,LeafAreaIndex,MODIS,E3SM-FUN3.0,Bias Score,MeanState,bona,score,1,0.331204
EcosystemandCarbonCycle,LeafAreaIndex,MODIS,E3SM-FUN3.0,RMSE,MeanState,global,scalar,1,0.701884
EcosystemandCarbonCycle,LeafAreaIndex,MODIS,E3SM-FUN3.0,RMSE Score,MeanState,global,score,1,0.354248
EcosystemandCarbonCycle,LeafAreaIndex,MODIS,E3SM-FUN3.0,RMSE,MeanState,bona,scalar,1,0.546642
EcosystemandCarbonCycle,LeafAreaIndex,MODIS,E3SM-FUN3.0,RMSE Score,MeanState,bona,score,1,0.446085
EcosystemandCarbonCycle,LeafAreaIndex,MODIS,E3SM-FUN3.0,Overall Score,MeanState,global,score,1,0.505567
EcosystemandCarbonCycle,LeafAreaIndex,MODIS,E3SM-FUN3.0,Overall Score,MeanState,bona,score,1,0.57088
EcosystemandCarbonCycle,LeafAreaIndex,MODIS,E3SM-FUN3.0,Overall Score,Relationships,global,score,1,0
EcosystemandCarbonCycle,LeafAreaIndex,MODIS,E3SM-FUN3.0,Overall Score,Relationships,bona,score,1,0
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM,Benchmark Period Mean (intersection),MeanState,global,scalar,Pg,363.43
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM,Benchmark Period Mean (complement),MeanState,global,scalar,Pg,0.896938
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM,Period Mean (original grids),MeanState,global,scalar,Pg,992.513
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM,Model Period Mean (intersection),MeanState,global,scalar,Pg,891.894
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM,Model Period Mean (complement),MeanState,global,scalar,Pg,70.2163
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM,Benchmark Period Mean (intersection),MeanState,bona,scalar,Pg,19.0036
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM,Benchmark Period Mean (complement),MeanState,bona,scalar,Pg,0.116016
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM,Period Mean (original grids),MeanState,bona,scalar,Pg,53.6689
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM,Model Period Mean (intersection),MeanState,bona,scalar,Pg,48.2624
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM,Model Period Mean (complement),MeanState,bona,scalar,Pg,2.51633
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM,Spatial Distribution Score,MeanState,global,score,1,0.455166
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM,Spatial Distribution Score,MeanState,bona,score,1,0.692527
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM,Bias,MeanState,global,scalar,kg m-2,4.28289
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM,Bias Score,MeanState,global,score,1,0.435986
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM,Bias,MeanState,bona,scalar,kg m-2,3.00187
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM,Bias Score,MeanState,bona,score,1,0.411821
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM,Overall Score,MeanState,global,score,1,0.445576
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM,Overall Score,MeanState,bona,score,1,0.552174
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN3.0,Benchmark Period Mean (intersection),MeanState,global,scalar,Pg,363.43
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN3.0,Benchmark Period Mean (complement),MeanState,global,scalar,Pg,0.896938
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN3.0,Period Mean (original grids),MeanState,global,scalar,Pg,536.448
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN3.0,Model Period Mean (intersection),MeanState,global,scalar,Pg,482.323
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN3.0,Model Period Mean (complement),MeanState,global,scalar,Pg,37.9372
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN3.0,Benchmark Period Mean (intersection),MeanState,bona,scalar,Pg,19.0036
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN3.0,Benchmark Period Mean (complement),MeanState,bona,scalar,Pg,0.116016
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN3.0,Period Mean (original grids),MeanState,bona,scalar,Pg,24.2932
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN3.0,Model Period Mean (intersection),MeanState,bona,scalar,Pg,21.9735
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN3.0,Model Period Mean (complement),MeanState,bona,scalar,Pg,1.2427
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN3.0,Spatial Distribution Score,MeanState,global,score,1,0.826878
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN3.0,Spatial Distribution Score,MeanState,bona,score,1,0.797602
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN3.0,Bias,MeanState,global,scalar,kg m-2,0.959386
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN3.0,Bias Score,MeanState,global,score,1,0.614018
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN3.0,Bias,MeanState,bona,scalar,kg m-2,0.300993
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN3.0,Bias Score,MeanState,bona,score,1,0.624938
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN3.0,Overall Score,MeanState,global,score,1,0.720448
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN3.0,Overall Score,MeanState,bona,score,1,0.71127
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN2.0,Benchmark Period Mean (intersection),MeanState,global,scalar,Pg,363.43
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN2.0,Benchmark Period Mean (complement),MeanState,global,scalar,Pg,0.896938
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN2.0,Period Mean (original grids),MeanState,global,scalar,Pg,778.519
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN2.0,Model Period Mean (intersection),MeanState,global,scalar,Pg,699.301
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN2.0,Model Period Mean (complement),MeanState,global,scalar,Pg,54.9233
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN2.0,Benchmark Period Mean (intersection),MeanState,bona,scalar,Pg,19.0036
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN2.0,Benchmark Period Mean (complement),MeanState,bona,scalar,Pg,0.116016
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN2.0,Period Mean (original grids),MeanState,bona,scalar,Pg,35.7733
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN2.0,Model Period Mean (intersection),MeanState,bona,scalar,Pg,32.2874
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN2.0,Model Period Mean (complement),MeanState,bona,scalar,Pg,1.62452
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN2.0,Spatial Distribution Score,MeanState,global,score,1,0.575321
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN2.0,Spatial Distribution Score,MeanState,bona,score,1,0.883637
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN2.0,Bias,MeanState,global,scalar,kg m-2,2.7201
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN2.0,Bias Score,MeanState,global,score,1,0.51146
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN2.0,Bias,MeanState,bona,scalar,kg m-2,1.36408
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN2.0,Bias Score,MeanState,bona,score,1,0.543681
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN2.0,Overall Score,MeanState,global,score,1,0.54339
EcosystemandCarbonCycle,Biomass,GlobalCarbon,E3SM-FUN2.0,Overall Score,MeanState,bona,score,1,0.713659
