"Section","Variable","Source","Model","ScalarName","AnalysisType","Region","ScalarType","Units","Data","Weight"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","CliMA","Seasonal Cycle Score","MeanState","global","score","1","0.752752","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","CliMA","Bias","MeanState","global","scalar","mm d-1","-1.20164","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","CliMA","Bias Score","MeanState","global","score","1","0.256676","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","CliMA","RMSE","MeanState","global","scalar","mm d-1","1.39627","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","CliMA","RMSE Score","MeanState","global","score","1","0.510603","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","CliMA","Overall Score","MeanState","global","score","1","0.542245","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","CliMA","Overall Score","Relationships","global","score","1","0","75.0"
"HydrologyCycle","Evapotranspiration","MOD16A2","CliMA","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","1.75225","75.0"
"HydrologyCycle","Evapotranspiration","MOD16A2","CliMA","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","0.956543","75.0"
"HydrologyCycle","Evapotranspiration","MOD16A2","CliMA","Period Mean (original grids)","MeanState","global","scalar","mm d-1","0.678026","75.0"
"HydrologyCycle","Evapotranspiration","MOD16A2","CliMA","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","0.713983","75.0"
"HydrologyCycle","Evapotranspiration","MOD16A2","CliMA","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","0.136035","75.0"
"HydrologyCycle","Evapotranspiration","MOD16A2","CliMA","Spatial Distribution Score","MeanState","global","score","1","0.715539","75.0"
"HydrologyCycle","Evapotranspiration","MOD16A2","CliMA","Phase Shift","MeanState","global","scalar","months","1.41548","75.0"
"HydrologyCycle","Evapotranspiration","MOD16A2","CliMA","Seasonal Cycle Score","MeanState","global","score","1","0.752166","75.0"
"HydrologyCycle","Evapotranspiration","MOD16A2","CliMA","Bias","MeanState","global","scalar","mm d-1","-1.03827","75.0"
"HydrologyCycle","Evapotranspiration","MOD16A2","CliMA","Bias Score","MeanState","global","score","1","0.262585","75.0"
"HydrologyCycle","Evapotranspiration","MOD16A2","CliMA","RMSE","MeanState","global","scalar","mm d-1","1.19076","75.0"
"HydrologyCycle","Evapotranspiration","MOD16A2","CliMA","RMSE Score","MeanState","global","score","1","0.508702","75.0"
"HydrologyCycle","Evapotranspiration","MOD16A2","CliMA","Overall Score","MeanState","global","score","1","0.549539","75.0"
"HydrologyCycle","Evapotranspiration","MOD16A2","CliMA","Overall Score","Relationships","global","score","1","0","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","CliMA","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","1.75191","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","CliMA","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","0.956189","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","CliMA","Period Mean (original grids)","MeanState","global","scalar","mm d-1","0.678022","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","CliMA","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","0.713986","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","CliMA","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","0.136048","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","CliMA","Spatial Distribution Score","MeanState","global","score","1","0.716041","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","CliMA","Phase Shift","MeanState","global","scalar","months","1.41342","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","CliMA","Seasonal Cycle Score","MeanState","global","score","1","0.751668","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","CliMA","Bias","MeanState","global","scalar","mm d-1","-1.03793","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","CliMA","Bias Score","MeanState","global","score","1","0.26238","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","CliMA","RMSE","MeanState","global","scalar","mm d-1","1.19049","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","CliMA","RMSE Score","MeanState","global","score","1","0.508822","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","CliMA","Overall Score","MeanState","global","score","1","0.549547","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","CliMA","Overall Score","Relationships","global","score","1","0","75.0"
